timestamp,angle_deg,velocity_deg_s,torque_nm
1769366041.831930,-48.361149,0.000000,0.000000
1769366041.841963,-48.361149,0.000000,0.000000
1769366041.852015,-48.361149,0.000000,0.000000
1769366041.862078,-48.361149,0.000000,0.000000
1769366041.872140,-48.361149,0.000000,0.000000
1769366041.882175,-48.361149,0.000000,0.000000
1769366041.892230,-48.361149,0.000000,0.000000
1769366041.902317,-48.361149,0.000000,0.000000
1769366041.912400,-48.361149,0.000000,0.000000
1769366041.922435,-48.361149,0.000000,0.000000
1769366041.932495,-48.361149,0.000000,0.000000
1769366041.942590,-48.361149,0.000000,0.000000
1769366041.952610,-48.361149,0.000000,0.000000
1769366041.962668,-48.361149,0.000000,0.000000
1769366041.972710,-48.361149,0.000000,0.000000
1769366041.982764,-48.361149,0.000000,0.000000
1769366041.992848,-48.361149,0.000000,0.000000
1769366042.002924,-48.361149,0.000000,0.000000
1769366042.013198,-48.361149,0.000000,0.000000
1769366042.023271,-48.361149,0.000000,0.000000
1769366042.033324,-48.361149,0.000000,0.000000
1769366042.043383,-48.361149,0.000000,0.000000
1769366042.053910,-48.361149,0.000000,0.000000
1769366042.063927,-48.361149,0.000000,0.000000
1769366042.073951,-48.361149,0.000000,0.000000
1769366042.083999,-48.361149,0.000000,0.000000
1769366042.094073,-48.361149,0.000000,0.000000
1769366042.104132,-48.361149,0.000000,0.000000
1769366042.114192,-48.361149,0.000000,0.000000
1769366042.124246,-48.361149,0.000000,0.000000
1769366042.134333,-48.361149,0.000000,0.000000
1769366042.144374,-48.361149,0.000000,0.000000
1769366042.154966,-48.361149,0.000000,0.000000
1769366042.165272,-48.361149,0.000000,0.000000
1769366042.175333,-48.361149,0.000000,0.000000
1769366042.185805,-48.361149,0.000000,0.000000
1769366042.195862,-48.361149,0.000000,0.000000
1769366042.205938,-48.361149,0.000000,0.000000
1769366042.216004,-48.361149,0.000000,0.000000
1769366042.226048,-48.361149,0.000000,0.000000
1769366042.236108,-48.361149,0.000000,0.000000
1769366042.246214,-48.361149,0.000000,0.000000
1769366042.256264,-48.361149,0.000000,0.000000
1769366042.266325,-48.361149,0.000000,0.000000
1769366042.276398,-48.361149,0.000000,0.000000
1769366042.286453,-48.361149,0.000000,0.000000
1769366042.296498,-48.361149,0.000000,0.000000
1769366042.306575,-48.361149,0.000000,0.000000
1769366042.316604,-48.361149,0.000000,0.000000
1769366042.326668,-48.361149,0.000000,0.000000
1769366042.336728,-48.361149,0.000000,0.000000
1769366042.346804,-48.361149,0.000000,0.000000
1769366042.356839,-48.361149,0.000000,0.000000
1769366042.366896,-48.361149,0.000000,0.000000
1769366042.376932,-48.361149,0.000000,0.000000
1769366042.386993,-48.361149,0.000000,0.000000
1769366042.397165,-48.361149,0.000000,0.000000
1769366042.407187,-48.361149,0.000000,0.000000
1769366042.417233,-48.361149,0.000000,0.000000
1769366042.427302,-48.361149,0.000000,0.000000
1769366042.437625,-48.361149,0.000000,0.000000
1769366042.447676,-48.361149,0.000000,0.000000
1769366042.457741,-48.361149,0.000000,0.000000
1769366042.467814,-48.361149,0.000000,0.000000
1769366042.477854,-48.361149,0.000000,0.000000
1769366042.487915,-48.361149,0.000000,0.000000
1769366042.497970,-48.361149,0.000000,0.000000
1769366042.508017,-48.361149,0.000000,0.000000
1769366042.518080,-48.361149,0.000000,0.000000
1769366042.528148,-48.361149,0.000000,0.000000
1769366042.538228,-48.361149,0.000000,0.000000
1769366042.548268,-48.361149,0.000000,0.000000
1769366042.558376,-48.361149,0.000000,0.000000
1769366042.568511,-48.361149,0.000000,0.000000
1769366042.578554,-48.361149,0.000000,0.000000
1769366042.589188,-48.361149,0.000000,0.000000
1769366042.599252,-48.361149,0.000000,0.000000
1769366042.609319,-48.361149,0.000000,0.000000
1769366042.619357,-48.361149,0.000000,0.000000
1769366042.629443,-48.361149,0.000000,0.000000
1769366042.639478,-48.361149,0.000000,0.000000
1769366042.649622,-48.361149,0.000000,0.000000
1769366042.659654,-48.361149,0.000000,0.000000
1769366042.669742,-48.361149,0.000000,0.000000
1769366042.679797,-48.361149,0.000000,0.000000
1769366042.689958,-48.361149,0.000000,0.000000
1769366042.699954,-48.361149,0.000000,0.000000
1769366042.710035,-48.361149,0.000000,0.000000
1769366042.720068,-48.361149,0.000000,0.000000
1769366042.730151,-48.361149,0.000000,0.000000
1769366042.740583,-48.361149,0.000000,0.000000
1769366042.750642,-48.361149,0.000000,0.000000
1769366042.760698,-48.361149,0.000000,0.000000
1769366042.770748,-48.361149,0.000000,0.000000
1769366042.780813,-48.361149,0.000000,0.000000
1769366042.790861,-48.361149,0.000000,0.000000
1769366042.800938,-48.361149,0.000000,0.000000
1769366042.810992,-48.361149,0.000000,0.000000
1769366042.821047,-48.361149,0.000000,0.000000
1769366042.831107,-48.361149,0.000000,0.000000
1769366042.841170,-48.361149,0.000000,0.000000
1769366042.851347,-48.361149,0.000000,0.000000
1769366042.861400,-48.361149,0.000000,0.000000
1769366042.871458,-48.361149,0.000000,0.000000
1769366042.881511,-48.361149,0.000000,0.000000
1769366042.891576,-48.361149,0.000000,0.000000
1769366042.901625,-48.361149,0.000000,0.000000
1769366042.912162,-48.361149,0.000000,0.000000
1769366042.922260,-48.361149,0.000000,0.000000
1769366042.932373,-48.361149,0.000000,0.000000
1769366042.942857,-48.361149,0.000000,0.000000
1769366042.952926,-48.361149,0.000000,0.000000
1769366042.963341,-48.361149,0.000000,0.000000
1769366042.973461,-48.361149,0.000000,0.000000
1769366042.983466,-48.361149,0.000000,0.000000
1769366042.993515,-48.361149,0.000000,0.000000
1769366043.003690,-48.361149,0.000000,0.000000
1769366043.013741,-48.361149,0.000000,0.000000
1769366043.023814,-48.361149,0.000000,0.000000
1769366043.033898,-48.361149,0.000000,0.000000
1769366043.044292,-48.361149,0.000000,0.000000
1769366043.054339,-48.361149,0.000000,0.000000
1769366043.064399,-48.361149,0.000000,0.000000
1769366043.074452,-48.361149,0.000000,0.000000
1769366043.084518,-48.361149,0.000000,0.000000
1769366043.094902,-48.361149,0.000000,0.000000
1769366043.104940,-48.361149,0.000000,0.000000
1769366043.115030,-48.361149,0.000000,0.000000
1769366043.125075,-48.361149,0.000000,0.000000
1769366043.135146,-48.361149,0.000000,0.000000
1769366043.145198,-48.361149,0.000000,0.000000
1769366043.155251,-48.361149,0.000000,0.000000
1769366043.165307,-48.361149,0.000000,0.000000
1769366043.175390,-48.361149,0.000000,0.000000
1769366043.185441,-48.361149,0.000000,0.000000
1769366043.195500,-48.361149,0.000000,0.000000
1769366043.205536,-48.361149,0.000000,0.000000
1769366043.215900,-48.361149,0.000000,0.000000
1769366043.225960,-48.361149,0.000000,0.000000
1769366043.236042,-48.361149,0.000000,0.000000
1769366043.246108,-48.361149,0.000000,0.000000
1769366043.256167,-48.361149,0.000000,0.000000
1769366043.266415,-48.361149,0.000000,0.000000
1769366043.276471,-48.361149,0.000000,0.000000
1769366043.286680,-48.361149,0.000000,0.000000
1769366043.296719,-48.361149,0.000000,0.000000
1769366043.306782,-48.361149,0.000000,0.000000
1769366043.316850,-48.361149,0.000000,0.000000
1769366043.326903,-48.361149,0.000000,0.000000
1769366043.336964,-48.361149,0.000000,0.000000
1769366043.347406,-48.361149,0.000000,0.000000
1769366043.357662,-48.361149,0.000000,0.000000
1769366043.367734,-48.361149,0.000000,0.000000
1769366043.377778,-48.361149,0.000000,0.000000
1769366043.387951,-48.361149,0.000000,0.000000
1769366043.398041,-48.361149,0.000000,0.000000
1769366043.408109,-48.361149,0.000000,0.000000
1769366043.418138,-48.361149,0.000000,0.000000
1769366043.428197,-48.361149,0.000000,0.000000
1769366043.438583,-48.361149,0.000000,0.000000
1769366043.448640,-48.361149,0.000000,0.000000
1769366043.458693,-48.361149,0.000000,0.000000
1769366043.468750,-48.361149,0.000000,0.000000
1769366043.478810,-48.361149,0.000000,0.000000
1769366043.488940,-48.361149,0.000000,0.000000
1769366043.498932,-48.361149,0.000000,0.000000
1769366043.509002,-48.361149,0.000000,0.000000
1769366043.519046,-48.361149,0.000000,0.000000
1769366043.529116,-48.361149,0.000000,0.000000
1769366043.539172,-48.361149,0.000000,0.000000
1769366043.549234,-48.361149,0.000000,0.000000
1769366043.559301,-48.361149,0.000000,0.000000
1769366043.569336,-48.361149,0.000000,0.000000
1769366043.579405,-48.361149,0.000000,0.000000
1769366043.589472,-48.361149,0.000000,0.000000
1769366043.599517,-48.361149,0.000000,0.000000
1769366043.609557,-48.361149,0.000000,0.000000
1769366043.619629,-48.361149,0.000000,0.000000
1769366043.629674,-48.361149,0.000000,0.000000
1769366043.639765,-48.361149,0.000000,0.000000
1769366043.649797,-48.361149,0.000000,0.000000
1769366043.659907,-48.361149,0.000000,0.000000
1769366043.669950,-48.361149,0.000000,0.000000
1769366043.679996,-48.361149,0.000000,0.000000
1769366043.690055,-48.361149,0.000000,0.000000
1769366043.700123,-48.361149,0.000000,0.000000
1769366043.710167,-48.361149,0.000000,0.000000
1769366043.720219,-48.361149,0.000000,0.000000
1769366043.730301,-48.361149,0.000000,0.000000
1769366043.740338,-48.361149,0.000000,0.000000
1769366043.750410,-48.361149,0.000000,0.000000
1769366043.760572,-48.361149,0.000000,0.000000
1769366043.770637,-48.361149,0.000000,0.000000
1769366043.781644,-48.361149,0.000000,0.000000
1769366043.791696,-48.361149,0.000000,0.000000
1769366043.801805,-48.361149,0.000000,0.000000
1769366043.811866,-48.361149,0.000000,0.000000
1769366043.821941,-48.361149,0.000000,0.000000
1769366043.831982,-48.361149,0.000000,0.000000
1769366043.842050,-48.361149,0.000000,0.000000
1769366043.852094,-48.361149,0.000000,0.000000
1769366043.862164,-48.361149,0.000000,0.000000
1769366043.872217,-48.361149,0.000000,0.000000
1769366043.882273,-48.361149,0.000000,0.000000
1769366043.892319,-48.361149,0.000000,0.000000
1769366043.902406,-48.361149,0.000000,0.000000
1769366043.912467,-48.361149,0.000000,0.000000
1769366043.922529,-48.361149,0.000000,0.000000
1769366043.932644,-48.361149,0.000000,0.000000
1769366043.942717,-48.361149,0.000000,0.000000
1769366043.952813,-48.361149,0.000000,0.000000
1769366043.962855,-48.361149,0.000000,0.000000
1769366043.972926,-48.361149,0.000000,0.000000
1769366043.982940,-48.361149,0.000000,0.000000
1769366043.993039,-48.361149,0.000000,0.000000
1769366044.003074,-48.361149,0.000000,0.000000
1769366044.013157,-48.361149,0.000000,0.000000
1769366044.023194,-48.361149,0.000000,0.000000
1769366044.033347,-48.361149,0.000000,0.000000
1769366044.043413,-48.361149,0.000000,0.000000
1769366044.053462,-48.361149,0.000000,0.000000
1769366044.063555,-48.361149,0.000000,0.000000
1769366044.073586,-48.361149,0.000000,0.000000
1769366044.083649,-48.361149,0.000000,0.000000
1769366044.093701,-48.361149,0.000000,0.000000
1769366044.103746,-48.361149,0.000000,0.000000
1769366044.113814,-48.361149,0.000000,0.000000
1769366044.123859,-48.361149,0.000000,0.000000
1769366044.133914,-48.361149,0.000000,0.000000
1769366044.144024,-48.361149,0.000000,0.000000
1769366044.154014,-48.361149,0.000000,0.000000
1769366044.164042,-48.361149,0.000000,0.000000
1769366044.174120,-48.361149,0.000000,0.000000
1769366044.184151,-48.361149,0.000000,0.000000
1769366044.194197,-48.361149,0.000000,0.000000
1769366044.204299,-48.361149,0.000000,0.000000
1769366044.214369,-48.361149,0.000000,0.000000
1769366044.224435,-48.361149,0.000000,0.000000
1769366044.234491,-48.361149,0.000000,0.000000
1769366044.244792,-48.361149,0.000000,0.000000
1769366044.255127,-48.361149,0.000000,0.000000
1769366044.265194,-48.361149,0.000000,0.000000
1769366044.275253,-48.361149,0.000000,0.000000
1769366044.285302,-48.361149,0.000000,0.000000
1769366044.295355,-48.361149,0.000000,0.000000
1769366044.305410,-48.361149,0.000000,0.000000
1769366044.315471,-48.361149,0.000000,0.000000
1769366044.325548,-48.361149,0.000000,0.000000
1769366044.335697,-48.361149,0.000000,0.000000
1769366044.345736,-48.361149,0.000000,0.000000
1769366044.355792,-48.361149,0.000000,0.000000
1769366044.365854,-48.361149,0.000000,0.000000
1769366044.375906,-48.361149,0.000000,0.000000
1769366044.385971,-48.361149,0.000000,0.000000
1769366044.396248,-48.361149,0.000000,0.000000
1769366044.406444,-48.361149,0.000000,0.000000
1769366044.416528,-48.361149,0.000000,0.000000
1769366044.426564,-48.361149,0.000000,0.000000
1769366044.436651,-48.361149,0.000000,0.000000
1769366044.447024,-48.361149,0.000000,0.000000
1769366044.457057,-48.361149,0.000000,0.000000
1769366044.467104,-48.361149,0.000000,0.000000
1769366044.477172,-48.361149,0.000000,0.000000
1769366044.487228,-48.361149,0.000000,0.000000
1769366044.497312,-48.361149,0.000000,0.000000
1769366044.507358,-48.361149,0.000000,0.000000
1769366044.517434,-48.361149,0.000000,0.000000
1769366044.527490,-48.361149,0.000000,0.000000
1769366044.537542,-48.361149,0.000000,0.000000
1769366044.547668,-48.361149,0.000000,0.000000
1769366044.557722,-48.361149,0.000000,0.000000
1769366044.567764,-48.361149,0.000000,0.000000
1769366044.577807,-48.361149,0.000000,0.000000
1769366044.587960,-48.361149,0.000000,0.000000
1769366044.598027,-48.361149,0.000000,0.000000
1769366044.608082,-48.361149,0.000000,0.000000
1769366044.618148,-48.361149,0.000000,0.000000
1769366044.628184,-48.361149,0.000000,0.000000
1769366044.638242,-48.361149,0.000000,0.000000
1769366044.648405,-48.361149,0.000000,0.000000
1769366044.658475,-48.361149,0.000000,0.000000
1769366044.668514,-48.361149,0.000000,0.000000
1769366044.678589,-48.361149,0.000000,0.000000
1769366044.688625,-48.361149,0.000000,0.000000
1769366044.698695,-48.361149,0.000000,0.000000
1769366044.708742,-48.361149,0.000000,0.000000
1769366044.718817,-48.361149,0.000000,0.000000
1769366044.728879,-48.361149,0.000000,0.000000
1769366044.738907,-48.361149,0.000000,0.000000
1769366044.749012,-48.361149,0.000000,0.000000
1769366044.759011,-48.361149,0.000000,0.000000
1769366044.769410,-48.361149,0.000000,0.000000
1769366044.779440,-48.361149,0.000000,0.000000
1769366044.789730,-48.361149,0.000000,0.000000
1769366044.799773,-48.361149,0.000000,0.000000
1769366044.809857,-48.361149,0.000000,0.000000
1769366044.819910,-48.361149,0.000000,0.000000
1769366044.830036,-48.361149,0.000000,0.000000
1769366044.840142,-48.361149,0.000000,0.000000
1769366044.850188,-48.361149,0.000000,0.000000
1769366044.860320,-48.361149,0.000000,0.000000
1769366044.870391,-48.361149,0.000000,0.000000
1769366044.880429,-48.361149,0.000000,0.000000
1769366044.890496,-48.361149,0.000000,0.000000
1769366044.900766,-48.361149,0.000000,0.000000
1769366044.910823,-48.361149,0.000000,0.000000
1769366044.920948,-48.361149,0.000000,0.000000
1769366044.930998,-48.361149,0.000000,0.000000
1769366044.941106,-48.361149,0.000000,0.000000
1769366044.951107,-48.361149,0.000000,0.000000
1769366044.961187,-48.361149,0.000000,0.000000
1769366044.971236,-48.361149,0.000000,0.000000
1769366044.981309,-48.361149,0.000000,0.000000
1769366044.991354,-48.361149,0.000000,0.000000
1769366045.001416,-48.361149,0.000000,0.000000
1769366045.011466,-48.361149,0.000000,0.000000
1769366045.021525,-48.361149,0.000000,0.000000
1769366045.031646,-48.361149,0.000000,0.000000
1769366045.041639,-48.361149,0.000000,0.000000
1769366045.051700,-48.361149,0.000000,0.000000
1769366045.061772,-48.361149,0.000000,0.000000
1769366045.071820,-48.361149,0.000000,0.000000
1769366045.081873,-48.361149,0.000000,0.000000
1769366045.092014,-48.361149,0.000000,0.000000
1769366045.102067,-48.361149,0.000000,0.000000
1769366045.112410,-48.361149,0.000000,0.000000
1769366045.122468,-48.361149,0.000000,0.000000
1769366045.132705,-48.361149,0.000000,0.000000
1769366045.142761,-48.361149,0.000000,0.000000
1769366045.152826,-48.361149,0.000000,0.000000
1769366045.162857,-48.361149,0.000000,0.000000
1769366045.172951,-48.361149,0.000000,0.000000
1769366045.182983,-48.361149,0.000000,0.000000
1769366045.193658,-48.361149,0.000000,0.000000
1769366045.203967,-48.361149,0.000000,0.000000
1769366045.214034,-48.361149,0.000000,0.000000
1769366045.224228,-48.361149,0.000000,0.000000
1769366045.234348,-48.361149,0.000000,0.000000
1769366045.244694,-48.361149,0.000000,0.000000
1769366045.255014,-48.361149,0.000000,0.000000
1769366045.265073,-48.361149,0.000000,0.000000
1769366045.275402,-48.361149,0.000000,0.000000
1769366045.285636,-48.361149,0.000000,0.000000
1769366045.295704,-48.361149,0.000000,0.000000
1769366045.305819,-48.361149,0.000000,0.000000
1769366045.315916,-48.361149,0.000000,0.000000
1769366045.325950,-48.361149,0.000000,0.000000
1769366045.336023,-48.361149,0.000000,0.000000
1769366045.346188,-48.361149,0.000000,0.000000
1769366045.356273,-48.361149,0.000000,0.000000
1769366045.366773,-48.361149,0.000000,0.000000
1769366045.376819,-48.361149,0.000000,0.000000
1769366045.386887,-48.361149,0.000000,0.000000
1769366045.396941,-48.361149,0.000000,0.000000
1769366045.407007,-48.361149,0.000000,0.000000
1769366045.417051,-48.361149,0.000000,0.000000
1769366045.427114,-48.361149,0.000000,0.000000
1769366045.437162,-48.361149,0.000000,0.000000
1769366045.447221,-48.361149,0.000000,0.000000
1769366045.457290,-48.361149,0.000000,0.000000
1769366045.467347,-48.361149,0.000000,0.000000
1769366045.477389,-48.361149,0.000000,0.000000
1769366045.487988,-48.361149,0.000000,0.000000
1769366045.498120,-48.361149,0.000000,0.000000
1769366045.508206,-48.361149,0.000000,0.000000
1769366045.518253,-48.361149,0.000000,0.000000
1769366045.528403,-48.361149,0.000000,0.000000
1769366045.538572,-48.361149,0.000000,0.000000
1769366045.548654,-48.361149,0.000000,0.000000
1769366045.558688,-48.361149,0.000000,0.000000
1769366045.568754,-48.361149,0.000000,0.000000
1769366045.578823,-48.361149,0.000000,0.000000
1769366045.588893,-48.361149,0.000000,0.000000
1769366045.599054,-48.361149,0.000000,0.000000
1769366045.609116,-48.361149,0.000000,0.000000
1769366045.619839,-48.361149,0.000000,0.000000
1769366045.629892,-48.361149,0.000000,0.000000
1769366045.639951,-48.361149,0.000000,0.000000
1769366045.649990,-48.361149,0.000000,0.000000
1769366045.660048,-48.361149,0.000000,0.000000
1769366045.670109,-48.361149,0.000000,0.000000
1769366045.680166,-48.361149,0.000000,0.000000
1769366045.690218,-48.361149,0.000000,0.000000
1769366045.700282,-48.361149,0.000000,0.000000
1769366045.710333,-48.361149,0.000000,0.000000
1769366045.720393,-48.361149,0.000000,0.000000
1769366045.730446,-48.361149,0.000000,0.000000
1769366045.740525,-48.361149,0.000000,0.000000
1769366045.750567,-48.361149,0.000000,0.000000
1769366045.760630,-48.361149,0.000000,0.000000
1769366045.770691,-48.361149,0.000000,0.000000
1769366045.780974,-48.361149,0.000000,0.000000
1769366045.790897,-48.361149,0.000000,0.000000
1769366045.800970,-48.361149,0.000000,0.000000
1769366045.811016,-48.361149,0.000000,0.000000
1769366045.821071,-48.361149,0.000000,0.000000
1769366045.831117,-48.361149,0.000000,0.000000
1769366045.841208,-48.361149,0.000000,0.000000
1769366045.851222,-48.361149,0.000000,0.000000
1769366045.861279,-48.361149,0.000000,0.000000
1769366045.871330,-48.361149,0.000000,0.000000
1769366045.881423,-48.361149,0.000000,0.000000
1769366045.891451,-48.361149,0.000000,0.000000
1769366045.901535,-48.361149,0.000000,0.000000
1769366045.911867,-48.361149,0.000000,0.000000
1769366045.921960,-48.361149,0.000000,0.000000
1769366045.932316,-48.361149,0.000000,0.000000
1769366045.942398,-48.361149,0.000000,0.000000
1769366045.952470,-48.361149,0.000000,0.000000
1769366045.962532,-48.361149,0.000000,0.000000
1769366045.972829,-48.361149,0.000000,0.000000
1769366045.982901,-48.361149,0.000000,0.000000
1769366045.993360,-48.361149,0.000000,0.000000
1769366046.003433,-48.361149,0.000000,0.000000
1769366046.013583,-48.361149,0.000000,0.000000
1769366046.023639,-48.361149,0.000000,0.000000
1769366046.033706,-48.361149,0.000000,0.000000
1769366046.043774,-48.361149,0.000000,0.000000
1769366046.053820,-48.361149,0.000000,0.000000
1769366046.063885,-48.361149,0.000000,0.000000
1769366046.074530,-48.361149,0.000000,0.000000
1769366046.084579,-48.361149,0.000000,0.000000
1769366046.094624,-48.361149,0.000000,0.000000
1769366046.104827,-48.361149,0.000000,0.000000
1769366046.114889,-48.361149,0.000000,0.000000
1769366046.124932,-48.361149,0.000000,0.000000
1769366046.134996,-48.361149,0.000000,0.000000
1769366046.145072,-48.361149,0.000000,0.000000
1769366046.155123,-48.361149,0.000000,0.000000
1769366046.165191,-48.361149,0.000000,0.000000
1769366046.175218,-48.361149,0.000000,0.000000
1769366046.185292,-48.361149,0.000000,0.000000
1769366046.195347,-48.361149,0.000000,0.000000
1769366046.205402,-48.361149,0.000000,0.000000
1769366046.215458,-48.361149,0.000000,0.000000
1769366046.225513,-48.361149,0.000000,0.000000
1769366046.235585,-48.361149,0.000000,0.000000
1769366046.245628,-48.361149,0.000000,0.000000
1769366046.255712,-48.361149,0.000000,0.000000
1769366046.265749,-48.361149,0.000000,0.000000
1769366046.275802,-48.361149,0.000000,0.000000
1769366046.285875,-48.361149,0.000000,0.000000
1769366046.295919,-48.361149,0.000000,0.000000
1769366046.305927,-48.361149,0.000000,0.000000
1769366046.315969,-48.361149,0.000000,0.000000
1769366046.326273,-48.361149,0.000000,0.000000
1769366046.336310,-48.361149,0.000000,0.000000
1769366046.346380,-48.361149,0.000000,0.000000
1769366046.356591,-48.361149,0.000000,0.000000
1769366046.366665,-48.361149,0.000000,0.000000
1769366046.376730,-48.361149,0.000000,0.000000
1769366046.386773,-48.361149,0.000000,0.000000
1769366046.396928,-48.361149,0.000000,0.000000
1769366046.406947,-48.361149,0.000000,0.000000
1769366046.417874,-48.361149,0.000000,0.000000
1769366046.427931,-48.361149,0.000000,0.000000
1769366046.438002,-48.361149,0.000000,0.000000
1769366046.448072,-48.361149,0.000000,0.000000
1769366046.458137,-48.361149,0.000000,0.000000
